Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
37,qc9cHXwp_Xc,Kitchen Sanctuary,How to make Swedish Meatballs | Homemade Ikea Meatballs,"['swedish meatballs recipe', 'how to make swedish meatballs', 'meatballs', 'best swedish meatballs', 'how to make meatballs', 'ikea meatballs', 'ikea swedish meatballs', 'ikea swedish meatballs recipe', 'how to make swedish meatballs sauce', 'homemade meatballs', 'recipe', 'swedish meatball recipe', 'ikea meatballs recipe', 'swedish meatballs', 'ikea meatballs sauce recipe', 'homemade ikea meatballs', 'ikea meatball recipe', 'swedish meatballs tasty', 'swedish meatballs ikea', 'food', 'how to make ikea swedish meatballs']",2020-10-12T13:00:24Z,1876359,44029.0,1229.0,,PT5M38S,hd,https://i.ytimg.com/vi/qc9cHXwp_Xc/hqdefault.jpg,219.5520172119141,0.4916842579841614,0.3538494706153869,0.0,0,['en'],[]
38,das1G_COEbw,コスメヲタちゃんねるサラ,絶対失敗しないつけまつ毛の付け方！？,,2024-12-22T08:00:27Z,530565,16492.0,48.0,,PT1M,hd,https://i.ytimg.com/vi/das1G_COEbw/hqdefault.jpg,220.25498962402344,0.2311563193798065,0.3992766737937927,1.0,0,['ja'],[]
39,Obp_y4xqbQU,Andy Cooks,Cherry Ripe Croissant Bread Pudding 🍒,,2024-12-23T10:30:15Z,199704,10968.0,117.0,,PT48S,hd,https://i.ytimg.com/vi/Obp_y4xqbQU/hqdefault.jpg,242.8379669189453,0.2137146890163421,0.18158520758152,0.0,0,['en'],[]
40,D_OBYl0uWkQ,OBI Baumarkt,Hochbeet selber bauen (Nutzbeet) | OBI,"['OBI', 'OBI Baumarkt', 'DIY', 'Heimwerken', 'Heimwerker-Markt', 'OBI.de', 'Baumarkt', 'Do it yourself', 'hochbeet befüllen', 'hochbeet selber bauen', 'hochbeet bepflanzen', 'hochbeet verkleiden', 'fundament hochbeet', 'holz hochbeet bauen', 'nutzbeet anlegen', 'hochbeet aus holz', 'kräuter hochbeet', 'kräuterhochbeet anlegen', 'kräuterhochbeet bauen', 'gemüse hochbeet bauen', 'hochbeet kräuter bauen']",2019-03-19T12:02:10Z,113854,488.0,15.0,,PT13M56S,hd,https://i.ytimg.com/vi/D_OBYl0uWkQ/hqdefault.jpg,94.5106430053711,0.3440991044044494,0.289761871099472,0.0,1,['de'],"['mach', 'bar', 'hochbeet', 'selber', 'bauen', 'nutzbeet']"
41,l7Lhyfx3xPM,Epicurious,4 Levels of Tamales: Amateur to Food Scientist | Epicurious,"['4 levels', '4 levels of tamales', 'authentic tamales', 'best tamales', 'chef saul wendy williams', 'easy tamales', 'easy tamales recipe', 'epi', 'epicurious', 'epicurious 4 levels', 'expert tamales', 'expert tamales recipe', 'homemade tamales', 'how to make mole', 'how to make tamales', 'how to make tamales from scratch', 'make tamales', 'mexican mole', 'mexican tamales recipe', 'mole for tamales', 'saul montiel', 'saul montiel cantina rooftop', 'tamale', 'tamale recipe', 'tamales', 'tamales mole', 'tamales recipe']",2022-05-23T17:20:46Z,617956,12796.0,977.0,,PT14M41S,hd,https://i.ytimg.com/vi/l7Lhyfx3xPM/hqdefault.jpg,7.124345779418945,0.1819213926792144,0.6350294947624207,0.0,1,['en'],"['tamales', 'cook', 'amateur', 'home', 'expert', 'epicurious']"
42,FEhZ7EmIws0,Aysha Siddika,১ কাপ বেসন দিয়ে দোকানের মতো ঝরঝরে ও রসালো মিষ্টি বুন্দিয়া'র পারফেক্ট রেসিপি | Bundia/Bundi Recipe,"['Bundia', 'how to make bundia', 'bundia recipe bangla', 'bundia recipe', 'boondi recipe', 'sweet boondi recipe', 'how to make boondi', 'boondia recipe bangla', 'sweet boondi recipe in hindi', 'boondi laddu recipe', 'meethi boondi recipe in hindi', 'meethi boondi banane ki vidhi', 'how to make bundiya', 'Indian sweet', 'sweet boondi tarla dalal', 'sweet bundi', 'boondi recipe by nisha madhulika', 'easy sweet boondi', 'Besan ki meethi boondi', 'Sweet Boondia', 'boondia recipe by aysha', ""aysha's recipe"", 'aysha siddika']",2020-05-05T05:00:06Z,10328926,97800.0,3058.0,,PT10M28S,hd,https://i.ytimg.com/vi/FEhZ7EmIws0/hqdefault.jpg,318.9444580078125,0.3150369822978973,0.2515925168991089,0.0,0,['bn'],[]
43,UZ0UyU_0ZkU,Thomas kocht,"""Fish and Chips"" mit selbstgemachten Pommes / Backfisch","['Fish and Chips mit Tartarsauce', 'Fish and chips Rezept', 'perfect fish and chips', 'Fish and Chips selber machen', 'Pommes selber machen', 'Thomas kocht fish and chips', 'Fisch and Chips', 'selbstgemachte Pommes', 'mushy peas', 'Tartarsauce', 'backfisch rezept', 'backfisch selber machen', 'fisch rezept', 'backfisch remoulade selber machen', 'Backfisch', 'thomas kocht backfisch', 'fish and chips']",2021-08-26T11:21:10Z,117545,5506.0,222.0,,PT17M51S,hd,https://i.ytimg.com/vi/UZ0UyU_0ZkU/hqdefault.jpg,332.02655029296875,0.3461675941944122,0.3545913100242615,1.0,1,['de'],"['homas', 'kocht']"
44,2ai5701_p0g,Preppy Kitchen,How to Make Toffee | My Favorite Holiday Treat!,"['toffee', 'toffee recipe', 'recipe', 'english toffee recipe', 'toffee recipe easy', 'how to make toffee', 'toffee recipe youtube', 'homemade toffee recipe', 'toffee recipe at home', 'milk toffee recipe', 'how to make candy', 'candy', 'christmas candy', 'baking', 'buttercrunch toffee recipe', 'best toffee recipe', 'english toffee', 'how to make english toffee', 'cooking', 'candy recipe', 'homemade caramel toffee', 'homemade toffee', 'how to make caramel toffee', 'how to make', 'caramel toffee', 'john kanell', 'preppy kitchen']",2021-12-16T20:00:01Z,1310375,46422.0,1572.0,,PT8M35S,hd,https://i.ytimg.com/vi/2ai5701_p0g/hqdefault.jpg,253.51593017578125,0.3769055306911468,0.4749386608600616,1.0,0,['en'],[]
45,hk5b5I4n4d4,Netto Marken-Discount,Fisch Rezept I Fisch im Salzmantel mit Kartoffeln I Aufwand: Mittel I NETTO,"['Netto', 'Netto Marken Discount', 'Discounter', 'Fisch', 'Salzmantel', 'Seelachs', 'Rucola', 'Fisch mit Ofenkartoffeln', 'Fischgericht', 'Salzteig', 'kochkurs', 'kochenlernen', 'kochenundgeniessen', 'gesundkochen']",2022-03-31T08:12:15Z,345627,13.0,1.0,,PT1M32S,hd,https://i.ytimg.com/vi/hk5b5I4n4d4/hqdefault.jpg,221.50296020507807,0.4258708655834198,0.2207951098680496,0.0,1,['de'],['netto']
46,ctRo3pmFaKQ,MasterChef World,How To Cook The Perfect Italian Tomato Sauce | MasterChef New Zealand | MasterChef World,"['masterchef', '#masterchef', 'master chef world', 'best dishes on masterchef', 'master chef', 'how to cook', 'cooking show', 'cooking competition', 'masterchef world', 'masterchef best dishes', 'masterchef new zealand season 2', 'masterchef new zealand season 2 episode 6', 'masterchef new zealand s02e06', 'masterchef new zealand masterclass', 'masterchef new zealand masterclass recipes', 'masterchef italian food', 'italian tomato sauce', 'ray mcvinnie', 'chef ray mcvinnie', 'ray mcvinnie tomato sauce']",2021-01-04T14:00:08Z,4586927,59789.0,5116.0,,PT11M17S,hd,https://i.ytimg.com/vi/ctRo3pmFaKQ/hqdefault.jpg,271.7069702148437,0.3198013305664062,0.4373639523983001,1.0,1,['en'],"['nisin', 'zealand', 'new', 'lad']"
47,k_1BdSzBaMc,Preppy Kitchen,Easy Coconut Macaroons Recipe | So delicious!,"['preppy kitchen', 'john kanell', 'coconut macaroons', 'coconut macaroons recipe', 'how to make coconut macaroons', 'easy coconut macaroons', 'macaroons', 'homemade coconut macaroons', 'best coconut macaroons', 'coconut macaroons with condensed milk', 'macaroons recipe', 'coconut', 'how to make macaroons', 'homemade coconut macaroons recipe', 'easy coconut macaroons recipe', 'healthy coconut macaroons', 'coconut macaroons for beginners', 'filipino coconut macaroons', 'baking', 'dessert', 'coconut macaroon recipe', 'cookies']",2022-04-19T19:00:13Z,683131,17462.0,705.0,,PT11M1S,hd,https://i.ytimg.com/vi/k_1BdSzBaMc/hqdefault.jpg,237.70816040039065,0.364241361618042,0.3739655315876007,1.0,0,"['en', 'es', 'ca']",[]
48,Wjm79QGzfvI,Village Cooking Channel,ORANGE JAM MARMALADE | Home Made Marmalade Recipe Cooking in Village | Easy Fruit Jam Recipes,"['marmalade recipe', 'how to make marmalade', 'OrangeJam', 'orange marmalade', 'fruit jam', 'orange marmalade recipes']",2024-12-22T14:27:03Z,3002301,90967.0,2216.0,,PT10M2S,hd,https://i.ytimg.com/vi/Wjm79QGzfvI/hqdefault.jpg,231.68798828125,0.5242452621459961,0.4376609027385711,2.0,0,['en'],[]
49,jkgWDFFY-wY,Kathi,3 MINUTEN FRISUREN - unkompliziert und schnell! 10 Frisuren für den Alltag - TheBeauty2go,"['thebeauty2go', '3 minuten frisuren', 'einfache Frisuren', 'Frisuren für den Alltag', 'schnelle Frisuren', '3 minute hairstyles', 'quick easy hairstyles', 'Frisuren ohne flechten', 'lange haare', 'mittellange haare', 'medium hair', 'kurze haare']",2020-02-09T11:21:26Z,1442003,26828.0,434.0,,PT10M26S,hd,https://i.ytimg.com/vi/jkgWDFFY-wY/hqdefault.jpg,330.08013916015625,0.2015225738286972,0.5871352553367615,3.0,1,['de'],"['ninuten', 'riguven']"
